p,divisor,searchedMersenne,detailedCheck,passedAllTests
138950167,92262910889,True,True,False
138955781,37518060871,True,True,False
138955589,148682480231,True,True,False
138952147,75867872263,True,True,False
138957121,93101271071,True,True,False
138956819,100326823319,True,True,False
138958763,154522144457,True,True,False
138957101,287641199071,True,True,False
138961957,52249695833,True,True,False
138962651,4446804833,True,True,False
138965731,180099587377,True,True,False
138971383,182330454497,True,True,False
138972359,147032755823,True,True,False
138972761,20845914151,True,True,False
138977269,143424541609,True,True,False
138978677,44473176641,True,True,False
138991679,50314987799,True,True,False
138992407,113417804113,True,True,False
138991357,446718221399,True,True,False
138993779,384734780273,True,True,False
138994637,332197182431,True,True,False
138997399,592684909337,True,True,False
138470599,228199547153,True,True,False
138491933,87249917791,True,True,False
138509027,392534582519,True,True,False
138512291,68979120919,True,True,False
138523037,128272332263,True,True,False
138537937,196169718793,True,True,False
138541973,90883534289,True,True,False
138552173,280429598153,True,True,False
138556433,722710354529,True,True,False
138571187,73165586737,True,True,False
138627761,1154491993609,True,True,False
138628223,229568337289,True,True,False
138648443,542670005903,True,True,False
138650263,563751969359,True,True,False
138651413,2120534710423,True,True,False
138653803,3705106923767,True,True,False
138667649,477016712561,True,True,False
138707593,49934733481,True,True,False
138711359,603671834369,True,True,False
138736721,75195302783,True,True,False
138747617,124317864833,True,True,False
138748817,67431925063,True,True,False
138754027,462883434073,True,True,False
138764893,46347474263,True,True,False
138774061,466280844961,True,True,False
138775321,137387567791,True,True,False
138780277,371931142361,True,True,False
138787003,1554692007607,True,True,False
138803653,2090938228793,True,True,False
138808193,430860631073,True,True,False
138817279,332328565927,True,True,False
138817361,308452176143,True,True,False
138827929,677202637663,True,True,False
138835969,194092684663,True,True,False
138836339,117733215473,True,True,False
138838103,942155366959,True,True,False
138841511,380148057119,True,True,False
138851567,164400255329,True,True,False
138854087,203560091543,True,True,False
138854557,792859520471,True,True,False
138854809,388793465201,True,True,False
138856673,1380790756313,True,True,False
138858847,173295841057,True,True,False
138861911,123309376969,True,True,False
138861199,158024044463,True,True,False
138863069,271893889103,True,True,False
138865711,763205947657,True,True,False
138864259,125533290137,True,True,False
138866843,449095370263,True,True,False
138867647,230242558727,True,True,False
138869407,249131716159,True,True,False
138872491,139983470929,True,True,False
138872549,587430882271,True,True,False
138874607,4352052434167,True,True,False
138882767,403315555369,True,True,False
138882251,122494145383,True,True,False
138885083,581095187273,True,True,False
138892459,385843251103,True,True,False
138892613,477790588721,True,True,False
138892087,892242766889,True,True,False
138895739,284458473473,True,True,False
138901447,96675407113,True,True,False
138899491,765613994393,True,True,False
138899269,210849090343,True,True,False
138904123,392265243353,True,True,False
138906059,93622683767,True,True,False
138910637,264485852849,True,True,False
138911867,110296022399,True,True,False
138913121,121132241513,True,True,False
138913109,191977916639,True,True,False
138913367,737074325303,True,True,False
138914323,215872857943,True,True,False
138918331,118914091337,True,True,False
138930277,158936236889,True,True,False
138930887,403733157623,True,True,False
138937061,111149648801,True,True,False
138937459,88086349007,True,True,False
138948989,55301697623,True,True,False
138950389,110882410423,True,True,False
138951187,274845447887,True,True,False
138951629,110883399943,True,True,False
138952477,209818240271,True,True,False
138957943,171474101663,True,True,False
138962023,249297869263,True,True,False
138970567,375776413169,True,True,False
138972299,8654360947927,True,True,False
138979793,9714131611529,True,True,False
138986303,221266194377,True,True,False
138986317,2904258080033,True,True,False
138989687,740537052337,True,True,False
138990713,436986801673,True,True,False
138995243,374731175129,True,True,False
138406757,5807547523721,True,True,False
138461963,623909605279,True,True,False
138474619,353664176927,True,True,False
138507409,524943080111,True,True,False
138516533,829714032671,True,True,False
138517361,839692242383,True,True,False
138522281,403099837711,True,True,False
138527089,641657476249,True,True,False
138527677,1629085481521,True,True,False
138535781,630337803551,True,True,False
138540461,799101379049,True,True,False
138542527,480188398583,True,True,False
138548119,1112818491809,True,True,False
138549599,434768641663,True,True,False
138551653,669204483991,True,True,False
138553199,864849068159,True,True,False
138553799,516528562673,True,True,False
138560519,981285595559,True,True,False
138567851,409052296153,True,True,False
138567743,1870110259529,True,True,False
138571553,523246184129,True,True,False
138575383,254147252423,True,True,False
138585247,639986670647,True,True,False
138586541,1339023159143,True,True,False
138587153,347022231113,True,True,False
138596881,615092957879,True,True,False
138612109,1919500485433,True,True,False
138615551,388400773903,True,True,False
138616417,422225606183,True,True,False
138617203,437198658263,True,True,False
138617273,233708722279,True,True,False
138618787,502354484089,True,True,False
138620879,921551603593,True,True,False
138621907,780995824039,True,True,False
138623371,1100392318999,True,True,False
138623893,584438332889,True,True,False
138623977,978130781713,True,True,False
138628979,1353296092999,True,True,False
138633773,643260706721,True,True,False
138634553,760549157759,True,True,False
138634739,1181445245759,True,True,False
138636439,760004958599,True,True,False
138636613,754183174721,True,True,False
138641389,658823880529,True,True,False
138643553,660775173599,True,True,False
138644201,1158788231959,True,True,False
138644761,313614449383,True,True,False
138645389,1024866715489,True,True,False
138646889,769490233951,True,True,False
138647557,1107793980431,True,True,False
138650381,276191558953,True,True,False
138654353,1134747224953,True,True,False
138655793,401269864943,True,True,False
138658369,1108989635263,True,True,False
138659767,401836004767,True,True,False
138663199,505843349953,True,True,False
138672031,1024231620967,True,True,False
138673121,1365652895609,True,True,False
138674197,748840663801,True,True,False
138680323,885335182033,True,True,False
138680417,610193834801,True,True,False
138681113,280690572713,True,True,False
138693001,252698647823,True,True,False
138692237,577791859343,True,True,False
138694597,706510277119,True,True,False
138696851,250763906609,True,True,False
138694793,543683588561,True,True,False
138698621,754243100999,True,True,False
138699511,494047658183,True,True,False
138701803,558136055273,True,True,False
138702589,1764019526903,True,True,False
138703783,505159177687,True,True,False
138706091,536237747807,True,True,False
138708149,1265018318881,True,True,False
138706597,588948210863,True,True,False
138709933,2022945662873,True,True,False
138712727,446377555487,True,True,False
138723271,759093738913,True,True,False
138728677,479446307713,True,True,False
138725437,455019433361,True,True,False
138727187,1973532962263,True,True,False
138728609,1075424176969,True,True,False
138731309,559364637889,True,True,False
138732173,815745177241,True,True,False
138734819,416481926639,True,True,False
138736417,652616105569,True,True,False
138737783,164265535073,True,True,False
138741181,693428422639,True,True,False
138747607,890482141727,True,True,False
138748009,4928329279681,True,True,False
138754013,536978030311,True,True,False
138752771,705974098849,True,True,False
138754039,544193340959,True,True,False
138754117,1169697206311,True,True,False
138753653,846952297913,True,True,False
138758117,710441559041,True,True,False
138765391,325543607287,True,True,False
138768503,243122417257,True,True,False
138767689,694948586513,True,True,False
138767953,240623630503,True,True,False
138769607,852878004623,True,True,False
138775367,260065037759,True,True,False
138777109,399400519703,True,True,False
138779513,652818829153,True,True,False
138780101,1819407124111,True,True,False
138783109,716120842441,True,True,False
138785489,520723154729,True,True,False
138785159,709469732809,True,True,False
138784859,452161070623,True,True,False
138787123,341971471073,True,True,False
138786299,3390826857169,True,True,False
138789103,472160528407,True,True,False
138788849,255093904463,True,True,False
138790037,413039150113,True,True,False
138790919,288962693359,True,True,False
138799889,420841263449,True,True,False
138798337,525212907209,True,True,False
138800891,155734599703,True,True,False
138803101,542997731113,True,True,False
138802793,246513760369,True,True,False
138801017,337286471311,True,True,False
138811303,531924913097,True,True,False
138807881,987201649673,True,True,False
138813067,491120631047,True,True,False
138814633,486406474033,True,True,False
138814997,403118751289,True,True,False
138815323,5943516869569,True,True,False
138815531,219050907919,True,True,False
138820741,877069441639,True,True,False
138819823,387862585463,True,True,False
138823981,702726991823,True,True,False
138824263,605551435207,True,True,False
138824753,431744981831,True,True,False
138825649,322075505681,True,True,False
138832907,142442562583,True,True,False
138833683,665291008937,True,True,False
138832987,446486886193,True,True,False
138834263,616701796247,True,True,False
138835387,585329991593,True,True,False
138837779,4312023740183,True,True,False
138836689,306551409313,True,True,False
138840859,5930448451327,True,True,False
138844501,310733993239,True,True,False
138843011,369044723239,True,True,False
138844889,360719021623,True,True,False
138844841,254363748713,True,True,False
138846307,365721172639,True,True,False
138849157,513186484273,True,True,False
138850141,560676869359,True,True,False
138850193,261038362841,True,True,False
138850097,397666677809,True,True,False
138850171,609829951033,True,True,False
138851809,265484658809,True,True,False
138851929,1120535067031,True,True,False
138857801,365196016631,True,True,False
138856591,698726365913,True,True,False
138855887,186900023903,True,True,False
138859117,246336073559,True,True,False
138859531,485452920377,True,True,False
138858497,581817102431,True,True,False
138863453,299945058481,True,True,False
138861343,1453045093153,True,True,False
138861509,498512817311,True,True,False
138863047,165802478119,True,True,False
138864137,353270364529,True,True,False
138863143,599055598903,True,True,False
138863287,223292165497,True,True,False
138864689,344384428721,True,True,False
138867893,303287478313,True,True,False
138866311,491309008319,True,True,False
138868061,3070650564833,True,True,False
138868661,306622003489,True,True,False
138874927,221366633639,True,True,False
138872177,787405243591,True,True,False
138884269,526649148049,True,True,False
138886679,239162861239,True,True,False
138889567,135556217393,True,True,False
138890033,94445222441,True,True,False
138892093,155559144161,True,True,False
138890827,420005860849,True,True,False
138890977,534174697543,True,True,False
138892921,1237535926111,True,True,False
138894619,3421530044447,True,True,False
138895693,2289001020641,True,True,False
138895417,693088130831,True,True,False
138897677,530033535433,True,True,False
138901813,90841785703,True,True,False
138902003,700343899127,True,True,False
138903943,382541459023,True,True,False
138908933,298654205951,True,True,False
138910223,230035329289,True,True,False
138913063,422573537647,True,True,False
138915457,256437933623,True,True,False
138914621,355343600519,True,True,False
138916417,456479346263,True,True,False
138919147,442318564049,True,True,False
138921719,770182010137,True,True,False
138921119,847974510377,True,True,False
138921589,595695773633,True,True,False
138923857,379817825039,True,True,False
138924839,150316675799,True,True,False
138928583,120312152879,True,True,False
138929533,756610236719,True,True,False
138935197,2517505769641,True,True,False
138937607,423481826137,True,True,False
138938777,231194124929,True,True,False
138939127,330119365753,True,True,False
138939421,705812258681,True,True,False
138940621,326510459351,True,True,False
138940721,1373845849249,True,True,False
138943199,1190465329033,True,True,False
138943223,916191612463,True,True,False
138944789,322074020903,True,True,False
138944917,393214115111,True,True,False
138945869,560229743809,True,True,False
138946103,360148298977,True,True,False
138948683,580249700209,True,True,False
138948307,282620856439,True,True,False
138949081,423516798889,True,True,False
138949963,342650608759,True,True,False
138952657,439924112063,True,True,False
138953131,572764805983,True,True,False
138954643,805103201543,True,True,False
138953723,339324991567,True,True,False
138957131,373516768129,True,True,False
138958361,206770041169,True,True,False
138960697,200937167863,True,True,False
138961897,68925100913,True,True,False
138961619,287928474569,True,True,False
138963469,1616423071409,True,True,False
138966103,153418577713,True,True,False
138967669,611179808263,True,True,False
138968833,405788992361,True,True,False
138968909,264318864919,True,True,False
138969007,202616812207,True,True,False
138968813,653709296353,True,True,False
138972133,463333091423,True,True,False
138977551,161491914263,True,True,False
138978197,801348283903,True,True,False
138978461,323541857209,True,True,False
138978097,947274709153,True,True,False
138978743,780504620689,True,True,False
138981197,1184953685623,True,True,False
138983753,5407023926713,True,True,False
138986933,213483929089,True,True,False
138987491,1272013517633,True,True,False
138987811,469222849937,True,True,False
138988331,430307872777,True,True,False
138988831,232389325433,True,True,False
138990659,571529589809,True,True,False
138995609,187922063369,True,True,False
138998107,320251638529,True,True,False
138269017,1928852787151,True,True,False
138459053,930444836161,True,True,False
138461287,739106350007,True,True,False
138461707,540554504129,True,True,False
138461681,6341268066439,True,True,False
138462187,556341067367,True,True,False
138463957,434222969153,True,True,False
138470897,987851379199,True,True,False
138478541,346473309583,True,True,False
138481663,611535023809,True,True,False
138482737,474995787911,True,True,False
138484133,2257845304433,True,True,False
138487549,1624181974673,True,True,False
138487823,1494837561463,True,True,False
138494137,491654186351,True,True,False
138494011,3538798969073,True,True,False
138495163,952015750463,True,True,False
138493447,468661824649,True,True,False
138495881,865322264489,True,True,False
138492001,2376245753159,True,True,False
138496907,11081968510513,True,True,False
138498407,1326537742247,True,True,False
138502099,990567012049,True,True,False
138505561,984774538711,True,True,False
138505217,859563376703,True,True,False
138503809,477561133433,True,True,False
138509851,3559426150999,True,True,False
138514757,1271011410233,True,True,False
138521443,1361942827577,True,True,False
138519629,520556765783,True,True,False
138522401,1746490431809,True,True,False
138527317,1137863381839,True,True,False
138528007,2841763535599,True,True,False
138529477,6553829556871,True,True,False
138531557,1130417505121,True,True,False
138533683,313917325679,True,True,False
138536641,802127151391,True,True,False
138538409,2162307487673,True,True,False
138540133,1980569741369,True,True,False
138549319,204221696207,True,True,False
138552509,932181280553,True,True,False
138554693,2613695728753,True,True,False
138555017,683630453879,True,True,False
138557677,2134619571863,True,True,False
138564457,3063660144271,True,True,False
138566741,2842003857911,True,True,False
138569843,246100041169,True,True,False
138574043,6617464849423,True,True,False
138574109,1368003604049,True,True,False
138572221,365553518999,True,True,False
138577063,6068843897023,True,True,False
138586963,1106755486519,True,True,False
138596999,452380604737,True,True,False
138597133,1107391092671,True,True,False
138613789,461306689793,True,True,False
138603649,615400201561,True,True,False
138599831,2757582237577,True,True,False
138592117,478697172119,True,True,False
138608839,726587534039,True,True,False
138604289,3983764474439,True,True,False
138613469,3304267874023,True,True,False
138612587,450213682577,True,True,False
138616411,946195621487,True,True,False
138616421,1783993338271,True,True,False
138616823,1438288155449,True,True,False
138616957,1194323701513,True,True,False
138617249,1168820643569,True,True,False
138617867,867470611687,True,True,False
138617911,4248361736329,True,True,False
138619331,4227612356839,True,True,False
138619361,4711949319113,True,True,False
138620063,1859726765209,True,True,False
138622283,1273384291639,True,True,False
138623431,2708147348017,True,True,False
138625183,4783400564599,True,True,False
138625549,1070189238281,True,True,False
138626063,3061140723167,True,True,False
138626597,622987926919,True,True,False
138628823,4100086069049,True,True,False
138631621,5156819037959,True,True,False
138629129,5254321247359,True,True,False
138629261,1563738064081,True,True,False
138629233,2882101754071,True,True,False
138629563,9793069589447,True,True,False
138632981,1453982704729,True,True,False
138633211,2477652746993,True,True,False
138634109,845945333119,True,True,False
138634217,2513992891079,True,True,False
138634487,2248374110167,True,True,False
138634763,3137581956217,True,True,False
138636049,565357807823,True,True,False
138635621,463320245383,True,True,False
138635251,1811408189567,True,True,False
138635353,2561981323441,True,True,False
138636569,1275456434801,True,True,False
138637309,5904840264929,True,True,False
138640841,723982471703,True,True,False
138639493,905870447263,True,True,False
138638359,1337582887633,True,True,False
138638809,875919995263,True,True,False
138641177,340225448359,True,True,False
138641369,1446029478671,True,True,False
138641329,3327114613343,True,True,False
138642113,3044580801481,True,True,False
138642253,1330965628801,True,True,False
138644227,411496065737,True,True,False
138645461,1768838791439,True,True,False
138648329,842704543663,True,True,False
138648743,2715574280399,True,True,False
138648943,2149613212273,True,True,False
138649321,511338695849,True,True,False
138649699,694357692593,True,True,False
138654367,2987169682649,True,True,False
138657073,831942438001,True,True,False
138657887,2842209367727,True,True,False
138659057,1837787141479,True,True,False
138654337,967252654913,True,True,False
138657949,836107432471,True,True,False
138658021,554632084001,True,True,False
138659333,786198418111,True,True,False
138656237,1172477140073,True,True,False
138659509,846100323919,True,True,False
138659579,4526125977719,True,True,False
138661067,2060226133487,True,True,False
138660931,810889124489,True,True,False
138661889,646441726519,True,True,False
138661279,1585453064087,True,True,False
138664381,1021679159209,True,True,False
138664601,2523418408999,True,True,False
138667097,906328145993,True,True,False
138665831,1684235183327,True,True,False
138668603,1151781416519,True,True,False
138669143,879717043193,True,True,False
138671189,2616725336431,True,True,False
138671933,689754194743,True,True,False
138672253,818720981713,True,True,False
138672551,3754143300673,True,True,False
138673109,1323218806079,True,True,False
138673637,1627473803833,True,True,False
138673807,306191765857,True,True,False
138675701,487029061913,True,True,False
138675781,929405084263,True,True,False
138675151,921080352943,True,True,False
138674189,1940329252489,True,True,False
138676141,1101365911823,True,True,False
138676553,1496320006871,True,True,False
138678467,1899617640967,True,True,False
138678583,508395685279,True,True,False
138681203,2172579726199,True,True,False
138683693,1647562272841,True,True,False
138680851,1389304765319,True,True,False
138684137,979664743769,True,True,False
138685033,1011846000769,True,True,False
138682703,824607352039,True,True,False
138682891,1407908709433,True,True,False
138681679,282078535087,True,True,False
138686539,591359402297,True,True,False
138686797,1524167899031,True,True,False
138688639,714801245407,True,True,False
138689879,3326338057937,True,True,False
138690283,737000163863,True,True,False
138688723,326195876497,True,True,False
138689027,1022970263153,True,True,False
138689479,1157225012777,True,True,False
138691213,429110613023,True,True,False
138692027,1911730900169,True,True,False
138693403,515107298743,True,True,False
138692117,2371080432233,True,True,False
138695971,2881824885439,True,True,False
138696053,743410844081,True,True,False
138696581,1452153203071,True,True,False
138697969,718732875359,True,True,False
138699607,891283674583,True,True,False
138701369,404730594743,True,True,False
138703099,1280784416167,True,True,False
138705481,776473282639,True,True,False
138706153,1087456239521,True,True,False
138708169,1518854450551,True,True,False
138709331,668301556759,True,True,False
138709507,470780066759,True,True,False
138709801,1086097741831,True,True,False
138710179,442762891369,True,True,False
138710111,2959518928297,True,True,False
138711527,436386463943,True,True,False
138712153,1753321613921,True,True,False
138712723,876941834807,True,True,False
138712999,1776636091193,True,True,False
138713173,655558455599,True,True,False
138717749,4645379978513,True,True,False
138719759,1216294846913,True,True,False
138720203,1158868575863,True,True,False
138722123,2006754231319,True,True,False
138722543,575143663279,True,True,False
138724319,1037935354759,True,True,False
138724543,1457440048759,True,True,False
138725371,2919059256583,True,True,False
138727639,877868499593,True,True,False
138727109,274957130039,True,True,False
138732689,557982875159,True,True,False
138732127,424242844367,True,True,False
138728951,1266317864729,True,True,False
138732227,1623999449263,True,True,False
138732743,1163135317313,True,True,False
138728591,1235516831447,True,True,False
138731729,643437759103,True,True,False
138730129,711408101513,True,True,False
138732299,1036607738129,True,True,False
138728153,1402541626831,True,True,False
138730507,1074606507223,True,True,False
138727669,1704685596673,True,True,False
138733681,509152609271,True,True,False
138735253,695618558543,True,True,False
138735767,1052449528463,True,True,False
138738077,1049692290583,True,True,False
138738799,5176899545887,True,True,False
138739313,712565111569,True,True,False
138741149,2515099549073,True,True,False
138740773,1019744681551,True,True,False
138740837,1339681522073,True,True,False
138740929,858806350511,True,True,False
138745063,3832693620313,True,True,False
138747857,2630659368721,True,True,False
138747127,1011189061577,True,True,False
138750247,922411642057,True,True,False
138751427,772567945537,True,True,False
138753743,785901200353,True,True,False
138753281,560285748679,True,True,False
138754643,599697567047,True,True,False
138754897,945475868159,True,True,False
138757693,1399510091599,True,True,False
138759011,767059812809,True,True,False
138759167,440699114393,True,True,False
138759241,1592678568199,True,True,False
138760109,2722750858799,True,True,False
138759721,5861210615041,True,True,False
138769933,253948977391,True,True,False
138761339,1112588416103,True,True,False
138766249,982465042921,True,True,False
138766237,1418746007089,True,True,False
138772807,1764357468199,True,True,False
138770257,486250980529,True,True,False
138781439,689466188953,True,True,False
138772393,3156239306393,True,True,False
138781997,801327250679,True,True,False
138777061,1015848086521,True,True,False
138770089,2560030601873,True,True,False
138776051,785194896559,True,True,False
138770147,2377965238993,True,True,False
138771587,1642222960559,True,True,False
138777707,396349131193,True,True,False
138775249,3134932874911,True,True,False
138780493,886807350271,True,True,False
138777781,1897369821833,True,True,False
138780527,1298153049559,True,True,False
138783857,1760612009903,True,True,False
138784297,2534756400409,True,True,False
138785993,536269076953,True,True,False
138786677,1199116889281,True,True,False
138786919,1806728111543,True,True,False
138787079,593175975647,True,True,False
138788381,1053403811791,True,True,False
138788107,914058472703,True,True,False
138790081,1536406196671,True,True,False
138790181,716157333961,True,True,False
138791087,1789849857953,True,True,False
138790889,2892124544983,True,True,False
138791339,2384157621343,True,True,False
138791669,3391790807023,True,True,False
138796171,2600485059857,True,True,False
138797651,2028944062319,True,True,False
138797807,1829077500647,True,True,False
138802883,675414828679,True,True,False
138799007,1158416512423,True,True,False
138803047,2224180025129,True,True,False
138804109,620454367231,True,True,False
138800063,1631455940503,True,True,False
138799261,3347838175321,True,True,False
138798841,449708244841,True,True,False
138805003,189052414087,True,True,False
138805519,1225930343809,True,True,False
138808577,716252257321,True,True,False
138809207,1275101375503,True,True,False
138811759,6825096566513,True,True,False
138812147,2134653196567,True,True,False
138812801,500836586009,True,True,False
138815771,436714415567,True,True,False
138813527,274295529353,True,True,False
138816863,536388358633,True,True,False
138814103,625496348119,True,True,False
138817831,109110815167,True,True,False
138818083,1141639914593,True,True,False
138820027,12413009174287,True,True,False
138818671,365370742073,True,True,False
138819971,1349607758063,True,True,False
138821161,615255385553,True,True,False
138822451,1190818984679,True,True,False
138821413,1295759068943,True,True,False
138823313,1296054450169,True,True,False
138823123,347890746239,True,True,False
138823961,806289565489,True,True,False
138824459,6350386052497,True,True,False
138824867,626655449639,True,True,False
138826117,1251656270873,True,True,False
138825013,1790009717623,True,True,False
138825949,643041795769,True,True,False
138825031,1398245712233,True,True,False
138824747,1146137111233,True,True,False
138825937,296254549559,True,True,False
138826313,2065735537441,True,True,False
138826903,1501551782849,True,True,False
138829807,1981656665119,True,True,False
138831001,587255134231,True,True,False
138830383,1442725340137,True,True,False
138831941,5837605455169,True,True,False
138831991,198807411113,True,True,False
138831947,12205271788559,True,True,False
138832261,798563165273,True,True,False
138834419,696671114543,True,True,False
138839539,332104177289,True,True,False
138835517,345145095263,True,True,False
138837359,3917712596263,True,True,False
138834811,1464151916807,True,True,False
138838963,2354986490407,True,True,False
138835871,1335323407279,True,True,False
138835127,1307271555833,True,True,False
138842287,1656110799337,True,True,False
138844639,2408121418817,True,True,False
138844943,2445892515889,True,True,False
138842917,296290784879,True,True,False
138842779,611185913159,True,True,False
138845813,564269384033,True,True,False
138846077,1244060849921,True,True,False
138846209,1231565873831,True,True,False
138849023,690912738449,True,True,False
138850843,3274935982999,True,True,False
138849671,233545146623,True,True,False
138849793,1268531708849,True,True,False
138850801,3708704894711,True,True,False
138853397,1790653407713,True,True,False
138853613,4195600770409,True,True,False
138854237,234108243583,True,True,False
138854791,1768732327759,True,True,False
138855109,345471511193,True,True,False
138856457,724275279713,True,True,False
138855599,1215541913647,True,True,False
138858833,1027555364201,True,True,False
138859423,1494405110327,True,True,False
138998969,331095544159,True,True,False
138859837,2600289307663,True,True,False
138860107,265778244799,True,True,False
138860509,2053746928111,True,True,False
138861091,1058954679967,True,True,False
138862363,592386840559,True,True,False
138864757,389654508143,True,True,False
138866929,1538645573321,True,True,False
138867901,2292709045511,True,True,False
138870269,2337186627271,True,True,False
138873041,1204029265471,True,True,False
138873607,937952341679,True,True,False
138874423,2775266469233,True,True,False
138877951,568844087297,True,True,False
138878401,1106583099169,True,True,False
138878161,922150989041,True,True,False
138876883,692162384873,True,True,False
138877393,819932128273,True,True,False
138879943,2555668711087,True,True,False
138881779,1439092993999,True,True,False
138883757,274156536319,True,True,False
138881123,2293205102977,True,True,False
138886507,4095485318417,True,True,False
138888857,815277590591,True,True,False
138888907,820000106929,True,True,False
138889687,264723743423,True,True,False
138889819,455836385959,True,True,False
138890159,1849183576927,True,True,False
138890671,528895675169,True,True,False
138892997,624185128519,True,True,False
138892037,1027801073801,True,True,False
138893467,982532385559,True,True,False
138896279,926715973489,True,True,False
138896873,1027836860201,True,True,False
138898561,1766789695921,True,True,False
138897547,203346008809,True,True,False
138898813,1266757174561,True,True,False
138899731,1125921219487,True,True,False
138898241,348634584911,True,True,False
138898411,830056904137,True,True,False
138900131,3463891466879,True,True,False
138900199,1278993032393,True,True,False
138902273,2424678077489,True,True,False
138905387,1507956881273,True,True,False
138905213,1047900926873,True,True,False
138906149,1108748881319,True,True,False
138907543,1256002003807,True,True,False
138907777,1046809007473,True,True,False
138907939,465897227407,True,True,False
138908537,1646899614673,True,True,False
138909527,840124819297,True,True,False
138910801,844299848479,True,True,False
138909929,764282429359,True,True,False
138911497,424235711839,True,True,False
138910307,865966853839,True,True,False
138913969,1003236684119,True,True,False
138913993,1130204247049,True,True,False
138918973,592350500873,True,True,False
138915089,3433981000081,True,True,False
138915169,836547147719,True,True,False
138916601,3005043912833,True,True,False
138918277,2259366857129,True,True,False
138917099,386745203617,True,True,False
138929251,449019339233,True,True,False
138923467,2740682156977,True,True,False
138924161,1922432539919,True,True,False
138921667,976063632343,True,True,False
138925651,829108285169,True,True,False
138916777,1003534797049,True,True,False
138919771,1392809624047,True,True,False
138921443,707943673529,True,True,False
138922943,417046674887,True,True,False
138924823,346756358209,True,True,False
138927079,1495133224199,True,True,False
138927161,792162672023,True,True,False
138927931,598223670887,True,True,False
138923377,250895618863,True,True,False
138930163,770228823673,True,True,False
138929381,430958939863,True,True,False
138927673,1340096333759,True,True,False
138922213,1033581264721,True,True,False
138925133,1062221566919,True,True,False
138931757,3048718475609,True,True,False
138933031,548229740327,True,True,False
138933131,918070129649,True,True,False
138934373,1103694659113,True,True,False
138934493,513501886129,True,True,False
138935221,1861454090959,True,True,False
138935767,365956810279,True,True,False
138935813,2581983148793,True,True,False
138936983,1794232198463,True,True,False
138938479,265650371849,True,True,False
138938953,2668461531319,True,True,False
138939091,1611971333783,True,True,False
138939461,1271573947073,True,True,False
138940489,523527762553,True,True,False
138940429,1004539301671,True,True,False
138942337,403488546649,True,True,False
138942347,3199008597329,True,True,False
138942767,1754013490609,True,True,False
138942911,609403607647,True,True,False
138943153,420997753591,True,True,False
138943169,871173669631,True,True,False
138943549,1929648008513,True,True,False
138944899,525767497817,True,True,False
138944569,612467660153,True,True,False
138946057,617754169423,True,True,False
138947357,565515742991,True,True,False
138947701,465752693753,True,True,False
138949091,743655535033,True,True,False
138949009,6669552432001,True,True,False
138953233,146456707583,True,True,False
138952091,884846915489,True,True,False
138949159,406009442599,True,True,False
138949169,5625773954473,True,True,False
138949567,912620756057,True,True,False
138952817,830382034393,True,True,False
138949339,891776857703,True,True,False
138953999,543588044089,True,True,False
138954727,440208575137,True,True,False
138954743,116999893607,True,True,False
138955577,1561860685481,True,True,False
138955939,495794790353,True,True,False
138957173,3038993373511,True,True,False
138957457,343224918791,True,True,False
138958403,1565227451393,True,True,False
138959729,872389178663,True,True,False
138959791,923804690569,True,True,False
138959867,530270852473,True,True,False
138960037,1143641104511,True,True,False
138960893,563625382009,True,True,False
138962167,1263999871033,True,True,False
138966187,3523348705199,True,True,False
138966613,187604927551,True,True,False
138964051,2194520293393,True,True,False
138967583,264594278033,True,True,False
138967603,1155376651343,True,True,False
138967727,6366945380233,True,True,False
138968113,507789484903,True,True,False
138968339,414681523577,True,True,False
138969121,1729887618209,True,True,False
138970289,2711588278969,True,True,False
138970651,2994261646447,True,True,False
138969599,2574828730273,True,True,False
138971113,326582115551,True,True,False
138971281,529202638049,True,True,False
138971153,448042997273,True,True,False
138973339,1020620201617,True,True,False
138974093,12605506131473,True,True,False
138974741,2524893094489,True,True,False
138974651,950864562143,True,True,False
138976219,261553244159,True,True,False
138977347,1274144317297,True,True,False
138979649,531180218479,True,True,False
138979759,244882335359,True,True,False
138980759,1148536992377,True,True,False
138981641,408883987823,True,True,False
138983329,319939623359,True,True,False
138986063,2745530688503,True,True,False
138985921,989579757521,True,True,False
138986143,3397099307207,True,True,False
138986867,657129907177,True,True,False
138988111,1240051926343,True,True,False
138989869,493692014689,True,True,False
138997613,336930213913,True,True,False
138990217,821432182471,True,True,False
138991547,301333673897,True,True,False
138993629,514554414559,True,True,False
138993293,635755322183,True,True,False
138993889,866209916249,True,True,False
138994831,1820276306777,True,True,False
138995377,4249644656399,True,True,False
138996439,499275208889,True,True,False
138996073,1053034249049,True,True,False
138996731,31883904137167,True,True,False
138377507,8152372447399,True,True,False
138429451,3108848610559,True,True,False
138469031,1073411928313,True,True,False
138482081,1262956578721,True,True,False
138491183,3294151278839,True,True,False
138518161,1540044913999,True,True,False
138529151,1254519991457,True,True,False
138539777,1021592315599,True,True,False
138561277,1725642143759,True,True,False
138571717,5558111568871,True,True,False
138571259,924824582567,True,True,False
138577133,1560932826113,True,True,False
138590041,1087654641769,True,True,False
138589273,2091866486663,True,True,False
138592271,2491611848039,True,True,False
138595711,1741039321583,True,True,False
138605167,1016807505113,True,True,False
138604321,1812944518681,True,True,False
138618049,2202363562513,True,True,False
138614389,1323767414951,True,True,False
